12	8.418596e+01
21	7.528059e+01
36	7.223588e+01
51	7.214778e+01
66	7.262160e+01
81	7.284409e+01
96	7.281701e+01
111	7.270248e+01
126	7.258864e+01
141	7.233183e+01
156	7.088924e+01
171	6.904548e+01
186	6.740039e+01
201	6.638407e+01
216	6.628924e+01
231	6.584561e+01
246	6.558004e+01
261	6.551217e+01
276	6.548086e+01
287	6.514972e+01
