KTP	5.0	NONE	ConstP	1.0	
1166.0	6998758037168.179	0.1			
1176.0	7042447498572.102	0.1			
1180.0	7059252558282.689	0.1			
1216.0	7193712718409.255	0.1			
1239.0	7264374986997.254	0.1			
1246.0	7283618543768.52	0.1			
1286.0	7374277269518.022	0.1			
1292.0	7385149020810.469	0.1			
1310.0	7413699386864.222	0.1			
1344.0	7451746854298.704	0.1			
1369.0	7467303622605.059	0.1			
1393.0	7473038216479.042	0.1			
1409.0	7472147135654.809	0.1			
