KTP	5.0	NONE	ConstP	1.0	
2050.0	9222145057981.201	0.1			
2124.0	9013562939515.875	0.1			
2179.0	8900682036970.049	0.1			
2294.0	8760788684345.186	0.1			
2481.0	8752599730109.299	0.1			
2592.0	8849286202976.613	0.1			
2791.0	9174855845280.252	0.1			
2827.0	9252315306611.281	0.1			
2946.0	9545248063524.592	0.1			
