KTP	5.0	NONE	ConstP	1.0	
1052.0	12466105236789.611	0.1			
1074.0	12251162996130.373	0.1			
1086.0	12139277995029.393	0.1			
1102.0	11995608569139.45	0.1			
1115.0	11883278084815.723	0.1			
1155.0	11560366975723.623	0.1			
1164.0	11492093496352.887	0.1			
1170.0	11447414439155.854	0.1			
1174.0	11417991973041.492	0.1			
1228.0	11047251647161.861	0.1			
1234.0	11008886826588.336	0.1			
1243.0	10952320793501.379	0.1			
1246.0	10933721992732.475	0.1			
1246.0	10933721992732.475	0.1			
1248.0	10921392973870.174	0.1			
1251.0	10903003808563.998	0.1			
1252.0	10896901736754.445	0.1			
1254.0	10884738800094.215	0.1			
1264.0	10824736837146.484	0.1			
1274.0	10766057965565.89	0.1			
1285.0	10702989928578.791	0.1			
1301.0	10613914844648.34	0.1			
1313.0	10549095597832.986	0.1			
1315.0	10538452935785.953	0.1			
1323.0	10496330819203.982	0.1			
1330.0	10460052643051.227	0.1			
1333.0	10444667216679.482	0.1			
1336.0	10429377946622.924	0.1			
1336.0	10429377946622.924	0.1			
1337.0	10424302742424.242	0.1			
1352.0	10349424089178.082	0.1			
1357.0	10324974443831.49	0.1			
1358.0	10320114481687.215	0.1			
1359.0	10315264440270.113	0.1			
1387.0	10183376215039.8	0.1			
1472.0	9824635997399.746	0.1			
1509.0	9685533785307.434	0.1			
1514.0	9667443543212.3	0.1			
1516.0	9660252829619.928	0.1			
1516.0	9660252829619.928	0.1			
1521.0	9642388343902.113	0.1			
1522.0	9638834566773.7	0.1			
1525.0	9628211183111.611	0.1			
1527.0	9621160389532.38	0.1			
1531.0	9607133737180.146	0.1			
1533.0	9600157625415.252	0.1			
1538.0	9582824884308.924	0.1			
1543.0	9565644225661.205	0.1			
1546.0	9555408037200.066	0.1			
1549.0	9545225507210.676	0.1			
1556.0	9521672693576.861	0.1			
1557.0	9518331382121.268	0.1			
1558.0	9514995871169.713	0.1			
1565.0	9491808505049.654	0.1			
1569.0	9478683999292.768	0.1			
1570.0	9475416984570.547	0.1			
1575.0	9459165889327.889	0.1			
1577.0	9452704385296.025	0.1			
1578.0	9449481921865.963	0.1			
1578.0	9449481921865.963	0.1			
1579.0	9446264966147.662	0.1			
1579.0	9446264966147.662	0.1			
1581.0	9439847524068.74	0.1			
1583.0	9433451951932.729	0.1			
1593.0	9401798438418.203	0.1			
1596.0	9392406525406.81	0.1			
1609.0	9352252154888.182	0.1			
1611.0	9346151886133.148	0.1			
1616.0	9330989998815.877	0.1			
1620.0	9318951016361.955	0.1			
1627.0	9298073989593.336	0.1			
1637.0	9268664862054.463	0.1			
1639.0	9262840784544.885	0.1			
1647.0	9239733984870.674	0.1			
1649.0	9234004222575.402	0.1			
1652.0	9225444428940.617	0.1			
1658.0	9208449239878.205	0.1			
1664.0	9191618010462.662	0.1			
1667.0	9183263176027.912	0.1			
1667.0	9183263176027.912	0.1			
1675.0	9161179158187.756	0.1			
1684.0	9136669480694.89	0.1			
1692.0	9115175154490.23	0.1			
1698.0	9099231695116.99	0.1			
1700.0	9093950573929.28	0.1			
1706.0	9078206264371.807	0.1			
1708.0	9072990934032.363	0.1			
1714.0	9057442243859.701	0.1			
1715.0	9054864890833.818	0.1			
1715.0	9054864890833.818	0.1			
1716.0	9052291541253.555	0.1			
1725.0	9029310095906.293	0.1			
1726.0	9026776297452.564	0.1			
