KTP	5.0	NONE	ConstP	1.0	
986.767798160995	14287084956093.568	0.1			
990.6405459499001	14200823288775.922	0.1			
992.5476845298222	14158928372041.621	0.1			
1000.1263878970949	13996157972682.574	0.1			
1003.7246428021349	13920902111043.305	0.1			
1008.1599571585799	13829879738926.037	0.1			
1015.891865348416	13675660839646.514	0.1			
1016.2327029890528	13668989815916.752	0.1			
1023.0546135791263	13537664797093.893	0.1			
1029.5715087456979	13416019240597.352	0.1			
1037.8207881544056	13267160660680.572	0.1			
1039.6017978871387	13235750888898.223	0.1			
1045.0847083483877	13140633176669.846	0.1			
1053.706311398735	12995747442960.324	0.1			
1060.3459827410632	12887925552351.17	0.1			
1061.8328446731568	12864215071557.965	0.1			
1069.707789300084	12741213948520.482	0.1			
1070.0857012457957	12735418420608.285	0.1			
1077.8282438177525	12618782334188.162	0.1			
1080.3912299235262	12581038975217.715	0.1			
1080.867475300577	12574072217813.541	0.1			
1081.1625043336883	12569763665829.445	0.1			
1089.3278728017356	12452694907261.773	0.1			
1097.5733235111456	12338621739957.758	0.1			
1098.4135907539567	12327223901284.857	0.1			
1101.609470627031	12284248868456.012	0.1			
1103.2853078170483	12261949324311.451	0.1			
1103.6163565869854	12257563214284.941	0.1			
1104.018611562119	12252242082519.37	0.1			
1109.2747375983463	12183551103992.193	0.1			
1111.8341523581953	12150658979057.715	0.1			
1118.3481822661322	12068549297271.791	0.1			
1121.8530306491964	12025304406398.959	0.1			
1124.428684395065	11993932459753.008	0.1			
1126.7231905894942	11966272098442.4	0.1			
1131.3373927674527	11911454371560.479	0.1			
1134.8343107702706	11870615982910.346	0.1			
1135.708963450199	11860495214028.209	0.1			
1140.3171370363686	11807783944605.754	0.1			
1142.7550228351724	11780307853260.82	0.1			
1151.1515418950805	11687794149560.264	0.1			
1152.8775864769284	11669175379059.67	0.1			
1153.1968070184396	11665746625367.234	0.1			
1155.8371371188612	11637561027429.055	0.1			
1161.6440849739836	11576650624327.854	0.1			
1169.8996426832302	11492544536643.596	0.1			
1171.48329431794	11476736597027.701	0.1			
1173.4033315700706	11457709100443.734	0.1			
1179.761628389906	11395764077539.135	0.1			
1184.935369567952	11346542829389.566	0.1			
1185.6993553172288	11339362840422.309	0.1			
1190.3590715585847	11296054786849.332	0.1			
1194.1132975191656	11261759533285.467	0.1			
1197.417724487924	11232006488979.707	0.1			
1197.6544549369871	11229890372669.557	0.1			
1203.864219834555	11175106807888.59	0.1			
1204.0019792445598	11173907157550.322	0.1			
1214.8673734793024	11081379441606.037	0.1			
1220.9724622927954	11031157725872.291	0.1			
1226.8897178191637	10983655784195.781	0.1			
1236.6080134602744	10908072767541.896	0.1			
1240.0675418904677	10881877024368.984	0.1			
1247.9276458548215	10823705978893.73	0.1			
1249.2737835875093	10813927702882.473	0.1			
1254.9674191227066	10773153074627.47	0.1			
1260.563284124864	10733982726166.742	0.1			
1265.5416776478987	10699871414474.023	0.1			
1277.6484381646596	10619725169365.26	0.1			
1285.1403557089989	10572057479978.338	0.1			
1287.5075250972163	10557293915674.566	0.1			
1289.7003577453086	10543743173872.736	0.1			
1293.0036478907184	10523555849086.818	0.1			
1293.1140490101038	10522885805018.953	0.1			
1295.7693433465781	10506860202169.502	0.1			
1301.8957170532285	10470536137289.93	0.1			
1304.2983268913574	10456535016185.592	0.1			
1305.2618556701038	10450958276069.982	0.1			
1317.277143373389	10383216155011.809	0.1			
1331.2199586682798	10308644672839.662	0.1			
1342.2811392125948	10252430384333.441	0.1			
1343.9487362824466	10244174072145.398	0.1			
1348.856336227562	10220201616363.686	0.1			
1355.4029509749746	10188966618077.113	0.1			
1355.496267873738	10188527446310.27	0.1			
1366.5037645921127	10137893118993.682	0.1			
1369.2394161481595	10125663086341.486	0.1			
1378.0772269382346	10087089884522.562	0.1			
1386.5205354639768	10051544165278.584	0.1			
1391.7993913144542	10029951763386.285	0.1			
1393.5374232021443	10022946957035.197	0.1			
1397.0216972971066	10009058076970.932	0.1			
1401.3817123271256	9991964293839.451	0.1			
1411.0655902138508	9955112264794.885	0.1			
1413.6999271993177	9945348159187.291	0.1			
1416.344118739401	9935657836843.56	0.1			
1428.3664259927807	9892965658044.66	0.1			
1438.0197711810904	9860264176729.95	0.1			
1442.4656160850195	9845662791619.133	0.1			
1454.243115999405	9808342961918.09	0.1			
1456.2473862161528	9802184796924.305	0.1			
1464.2728273641565	9778075293445.236	0.1			
1464.9810354922101	9775989431197.408	0.1			
1480.0132792810505	9733270427368.893	0.1			
1485.8213123911548	9717542554562.764	0.1			
1494.619340154976	9694518082791.145	0.1			
1506.5134099616866	9664882246646.36	0.1			
1514.9758404304996	9644809660527.596	0.1			
1520.2179280327196	9632787111487.512	0.1			
1533.2033567856236	9604325330292.727	0.1			
1538.6552334286116	9592923199059.592	0.1			
1548.8836964633074	9572380294691.084	0.1			
1556.0449716592047	9558642225235.033	0.1			
1556.0449716592047	9558642225235.033	0.1			
1573.203485729166	9527814887767.355	0.1			
1576.6272237026976	9522007280691.525	0.1			
1590.4635299046352	9499663973065.05	0.1			
1599.5977329522934	9485879696792.666	0.1			
1611.5123297295806	9469017366813.514	0.1			
1612.1682413514684	9468125100357.602	0.1			
1616.8169201018368	9461907348022.697	0.1			
1636.766036662618	9437287903932.795	0.1			
1640.3115558618856	9433253848088.744	0.1			
1656.1290052531356	9416469582899.135	0.1			
1667.4006489949027	9405686093302.588	0.1			
1671.3107953716678	9402168068267.71	0.1			
1687.8416065439148	9388529269110.574	0.1			
1706.8641037946993	9375224468095.889	0.1			
1707.9227888061218	9374556853537.32	0.1			
1730.2648481701174	9362198179531.125	0.1			
1751.9485251723909	9353250826463.229	0.1			
1760.7749369316093	9350432841598.26	0.1			
1776.9581424593553	9346460167249.307	0.1			
1792.2035640122265	9344088282601.346	0.1			
1812.2193091898905	9342916045301.93	0.1			
1837.3191854930474	9344425396358.717	0.1			
1859.3454452974768	9348350996060.258	0.1			
1883.0073291452504	9355144360986.19	0.1			
1909.1177765580812	9365587740540.084	0.1			
