KTP	5.0	NONE	ConstP	1.0	
1047.0	16022606353360.184	0.1			
1143.0	12972995989814.2	0.1			
1190.0	11936101891604.791	0.1			
1234.0	11150582903612.162	0.1			
1336.0	9820604922451.45	0.1			
1380.0	9401601556442.377	0.1			
1393.0	9291651509289.178	0.1			
1396.0	9267099212328.475	0.1			
1397.0	9258981866067.197	0.1			
1413.0	9133517686417.795	0.1			
1414.0	9125945134336.723	0.1			
1435.0	8973856769932.697	0.1			
1454.0	8847046586995.23	0.1			
1475.0	8717885742027.836	0.1			
1482.0	8677245080640.967	0.1			
1489.0	8637757718756.639	0.1			
1502.0	8567381456684.144	0.1			
1518.0	8485811548989.491	0.1			
1536.0	8400330489359.0205	0.1			
1543.0	8368798285098.917	0.1			
1560.0	8296014647059.166	0.1			
1571.0	8251669830489.375	0.1			
1581.0	8213151629664.421	0.1			
1582.0	8209391528697.756	0.1			
1583.0	8205647880069.211	0.1			
1585.0	8198209719570.164	0.1			
1591.0	8176284412904.647	0.1			
1621.0	8075058085010.606	0.1			
1622.0	8071915465916.839	0.1			
1667.0	7944769147331.465	0.1			
1674.0	7927366976560.443	0.1			
1682.0	7908215522780.04	0.1			
1694.0	7880923031658.646	0.1			
1714.0	7839115517966.433	0.1			
1716.0	7835179607867.467	0.1			
1751.0	7773132434405.835	0.1			
1795.0	7712174778696.727	0.1			
1796.0	7710994817768.075	0.1			
1806.0	7699674020684.017	0.1			
1811.0	7694335713961.952	0.1			
1816.0	7689208565417.4	0.1			
1846.0	7662737023021.345	0.1			
1848.0	7661226074729.418	0.1			
1859.0	7653463764002.0205	0.1			
1861.0	7652150884933.27	0.1			
1886.0	7638221712758.145	0.1			
1887.0	7637758112750.298	0.1			
1901.0	7632000913306.937	0.1			
1915.0	7627583320626.364	0.1			
1939.0	7623011404222.537	0.1			
1958.0	7621973919759.928	0.1			
1984.0	7624079978069.092	0.1			
2006.0	7628905135192.855	0.1			
2022.0	7634095154754.613	0.1			
2022.0	7634095154754.613	0.1			
2029.0	7636798377356.071	0.1			
2034.0	7638887685828.694	0.1			
2040.0	7641567225042.06	0.1			
2050.0	7646445710516.093	0.1			
2069.0	7657106364036.133	0.1			
2077.0	7662128831478.437	0.1			
2103.0	7680571015098.901	0.1			
2142.0	7714071472675.344	0.1			
2158.0	7729755469389.584	0.1			
2166.0	7738007169414.628	0.1			
2180.0	7753092466844.019	0.1			
2189.0	7763216968480.413	0.1			
2195.0	7770149612310.966	0.1			
2198.0	7773670355775.695	0.1			
2235.0	7820012630495.217	0.1			
2256.0	7848652159051.424	0.1			
2257.0	7850057064518.088	0.1			
2258.0	7851465670883.755	0.1			
2258.0	7851465670883.755	0.1			
2269.0	7867203249386.415	0.1			
2296.0	7907689321574.359	0.1			
2297.0	7909238686213.41	0.1			
2298.0	7910791571930.912	0.1			
2341.0	7980838338018.024	0.1			
2352.0	7999763273624.368	0.1			
2356.0	8006744491859.886	0.1			
2451.0	8187547912992.487	0.1			
2577.0	8468741355300.407	0.1			
2680.0	8730713073780.79	0.1			
2691.0	8760305381423.786	0.1			
