12	5.562514e+01
21	4.919864e+01
36	4.630164e+01
51	4.673756e+01
66	4.691519e+01
81	4.719422e+01
96	4.710213e+01
111	4.709100e+01
126	4.599094e+01
141	4.489229e+01
156	4.342493e+01
171	4.267036e+01
186	4.204515e+01
201	4.183714e+01
216	4.178579e+01
231	4.125392e+01
246	4.117933e+01
261	4.086789e+01
264	4.073819e+01
265	4.065114e+01
266	4.061866e+01
