 ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                     SPECIFIC HEAT COEFFICIENTS                                                                     

             Cp = A + B*T + C*T^2 + D*T^3 + E*T^4  [J/kg/K]                                                         

    Species                      Cp(298K)         Cp(1000K)          LT-HT            A(LT)            B(LT)            C(LT)            D(LT)            E(LT)             A(HT)           B(HT)            C(HT)            D(HT)           E(HT)      
   26. OCHO                     9.130915e+02     1.593281e+03     1.690000e+03     2.497339e+02     2.771955e+00    -2.029738e-03     6.901719e-07    -8.884148e-11     1.131501e+03     6.937238e-01    -2.622875e-04     4.366754e-08    -2.662720e-12
   27. CH3O                     1.370430e+03     2.656079e+03     1.000000e+03     9.944468e+02    -7.514022e-01     1.008835e-02    -1.267429e-05     4.998977e-09     1.274682e+03     1.993666e+00    -7.225796e-04     1.173709e-07    -7.060544e-12
   28. C2H4                     1.528235e+03     3.354139e+03     1.000000e+03     1.173402e+03    -2.243700e+00     1.692263e-02    -2.049685e-05     7.998652e-09     1.183072e+03     3.106999e+00    -1.101684e-03     1.762321e-07    -1.048067e-11
   29. CH2CO                    1.230511e+03     2.015696e+03     1.000000e+03     4.217678e+02     3.586302e+00    -3.443377e-03     1.849993e-06    -3.989898e-10     1.139011e+03     1.256206e+00    -4.469152e-04     7.166326e-08    -4.269388e-12
   30. C2H6                     1.745360e+03     4.079992e+03     1.000000e+03     1.186595e+03    -1.521198e+00     1.657469e-02    -1.958935e-05     7.429259e-09     1.118917e+03     4.245403e+00    -1.512584e-03     2.427222e-07    -1.446577e-11
   31. CH3OH                    1.339083e+03     2.791930e+03     1.000000e+03     1.468306e+03    -4.229198e+00     1.795485e-02    -1.967874e-05     7.276713e-09     9.152780e+02     2.677349e+00    -9.416577e-04     1.498399e-07    -8.879173e-12
   32. CH3O2                    1.110396e+03     2.108444e+03     1.000000e+03     8.788930e+02    -9.357930e-01     8.438281e-03    -1.020133e-05     3.928390e-09     9.820631e+02     1.612645e+00    -5.725028e-04     9.169788e-08    -5.459549e-12
   33. CH3O2H                   1.389104e+03     2.395535e+03     1.000000e+03     5.028395e+02     3.028636e+00     9.142320e-04    -4.375685e-06     2.325512e-09     1.343955e+03     1.490999e+00    -5.157610e-04     8.110725e-08    -4.765300e-12
   34. C2H3                     1.555113e+03     2.905707e+03     1.000000e+03     1.034090e+03     8.170151e-02     8.596080e-03    -1.146634e-05     4.660175e-09     1.275872e+03     2.318007e+00    -8.085061e-04     1.278784e-07    -7.544300e-12
   35. C2H5                     1.743299e+03     3.713464e+03     1.000000e+03     1.213570e+03    -1.021084e+00     1.380882e-02    -1.674797e-05     6.460130e-09     1.236486e+03     3.545578e+00    -1.257901e-03     2.012728e-07    -1.197118e-11
   36. C2H5OH                   1.417143e+03     3.102053e+03     1.000000e+03     8.768899e+02    -6.750206e-01     1.255325e-02    -1.600028e-05     6.347217e-09     1.184378e+03     2.744035e+00    -9.727211e-04     1.556176e-07    -9.256702e-12
   37. C2H5O                    1.408129e+03     2.910703e+03     1.000000e+03     6.031923e+02     1.722570e+00     5.467517e-03    -8.366151e-06     3.483575e-09     1.208677e+03     2.445304e+00    -8.759441e-04     1.410990e-07    -8.432522e-12
