12	7.484113e+01
21	6.726294e+01
36	6.466268e+01
51	6.468934e+01
66	6.529616e+01
81	6.534099e+01
96	6.532516e+01
111	6.534163e+01
126	6.528678e+01
141	6.514468e+01
156	6.390284e+01
171	6.226356e+01
186	6.082640e+01
201	6.001897e+01
216	5.966728e+01
231	5.958512e+01
246	5.915204e+01
261	5.908003e+01
276	5.903909e+01
281	5.891255e+01
282	5.889772e+01
