KTP     21  N2 ConstT 353
2.566000E-02	5.432296E-18	3.421053E-01
5.132001E-02	1.143641E-17	3.125000E-01
7.796694E-02	1.429552E-17	3.000000E-01
1.036269E-01	2.001372E-17	2.857143E-01
1.292869E-01	2.144327E-17	2.666667E-01
2.585739E-01	3.287969E-17	2.608696E-01
3.878608E-01	3.430924E-17	2.916667E-01
5.141870E-01	4.288655E-17	3.333333E-01
5.191216E-01	3.859789E-17	3.333333E-01
6.484086E-01	4.860475E-17	3.235294E-01
