 ----------------------------------------------------------------------------------------------------------------------------------
                       VISCOSITY FITTING COEFFICIENTS    

             mu = exp( A + B*logT + C*(logT)^2 + D*(logT)^3 )  [kg/m/s]      

    Species                         A                 B              C                 D              mu(298K)        mu(1000K)    
    5. O                       -9.451775e+00     1.755265e+00    -1.474358e-01     6.515979e-03     4.820437e-02     1.092343e-01
    6. H2O                      3.428832e+00    -5.081730e+00     9.610123e-01    -4.907148e-02     3.322004e-02     1.363338e-01
    7. OH                       3.026075e+00    -3.468976e+00     5.742389e-01    -2.559051e-02     5.895739e-02     1.393391e-01
    8. H2O2                    -1.123740e+01     1.612860e+00    -2.919470e-02    -1.775463e-03     3.598515e-02     1.256241e-01
    9. HO2                     -9.720681e+00     1.049407e+00     2.486373e-02    -3.195284e-03     2.942373e-02     9.647853e-02
   10. CO                      -1.191498e+00    -2.438942e+00     4.930038e-01    -2.482692e-02     2.533024e-02     6.735316e-02
   11. CO2                     -2.327652e+01     6.090296e+00    -6.036573e-01     2.226446e-02     1.732769e-02     6.909651e-02
   12. CH4                     -5.555309e+00    -1.533978e+00     5.058830e-01    -2.956205e-02     3.538534e-02     1.726355e-01
   13. CH3                      3.200572e-01    -3.668189e+00     7.621483e-01    -4.051605e-02     3.569219e-02     1.344965e-01
   14. CH2                      2.198553e-01    -3.210975e+00     6.377605e-01    -3.253598e-02     3.371284e-02     1.050687e-01
   15. CH2(S)                   1.792911e+00    -3.890172e+00     7.282978e-01    -3.620876e-02     3.248921e-02     1.041156e-01
   16. CH                       1.024469e+01    -6.731326e+00     1.063230e+00    -4.935292e-02     6.580692e-02     1.674537e-01
   17. CH3O2H                  -2.549305e+01     6.478017e+00    -5.709053e-01     1.785618e-02     2.203329e-02     1.223691e-01
   18. CH3O2                   -2.236235e+01     4.731825e+00    -2.847890e-01     2.994000e-03     1.666515e-02     1.024400e-01
   19. CH3OH                   -1.906255e+01     3.145111e+00    -3.644913e-02    -9.345146e-03     1.732525e-02     1.157336e-01
   20. CH3O                    -2.638485e+01     6.560378e+00    -5.498710e-01     1.548537e-02     1.843584e-02     1.106539e-01
   21. CH2OH                   -2.002545e+01     4.243161e+00    -2.737740e-01     4.606191e-03     2.052962e-02     1.043349e-01
   22. CH2O                    -1.117466e+01    -2.579916e-03     3.689714e-01    -2.695432e-02     1.502831e-02     8.451128e-02
   23. HCO                     -1.273879e+01     1.373814e+00     6.675662e-02    -8.107891e-03     1.434195e-02     6.483563e-02
   24. HO2CHO                  -2.969995e+01     8.200927e+00    -8.160659e-01     2.893702e-02     1.633054e-02     8.611381e-02
   25. HOCHO                   -2.500490e+01     5.901211e+00    -4.716712e-01     1.246620e-02     1.241313e-02     7.147057e-02
   26. OCHO                    -1.209356e+01     5.827495e-01     2.586296e-01    -2.083386e-02     1.452830e-02     7.470338e-02
   27. C2H6                    -2.482490e+01     5.827052e+00    -4.295247e-01     9.345186e-03     2.147967e-02     1.369183e-01
   28. C2H5                    -2.253022e+01     5.030099e+00    -3.437701e-01     6.342941e-03     2.110780e-02     1.228866e-01
   29. C2H4                    -2.657517e+01     6.874994e+00    -6.010301e-01     1.819400e-02     2.869607e-02     1.708912e-01
   30. C2H3                    -2.220166e+01     5.194619e+00    -4.018137e-01     1.036215e-02     2.392137e-02     1.253894e-01
   31. C2H5O                   -2.134903e+01     4.182555e+00    -1.965874e-01    -1.511010e-03     1.528881e-02     9.675286e-02
   32. CH3CHO                  -2.353303e+01     5.164726e+00    -3.351310e-01     4.902697e-03     1.690996e-02     1.073324e-01
   33. CH2CHO                  -2.890050e+01     7.733540e+00    -7.344396e-01     2.484936e-02     1.683107e-02     9.694356e-02
   34. CH3OCHO                 -9.240029e+01     2.855122e+01    -2.924557e+00     9.780024e-02     1.389097e-03     8.290137e-02
   35. CH3OCO                  -2.243961e+01     4.995934e+00    -3.457945e-01     6.401805e-03     1.800760e-02     9.836420e-02
   36. CH3OCH3                 -2.259770e+01     4.751936e+00    -2.661310e-01     1.315463e-03     1.984067e-02     1.303032e-01
   37. CH3OCH2                 -2.178636e+01     4.477852e+00    -2.425446e-01     8.625236e-04     1.852995e-02     1.172238e-01
   38. DME-OO                  -2.520187e+01     6.137956e+00    -5.157980e-01     1.498302e-02     1.493499e-02     8.407208e-02
   39. DME-QOOH                -3.259502e+01     9.322003e+00    -9.685485e-01     3.625576e-02     1.471771e-02     8.486776e-02
   40. DME-OOQOOH              -3.212491e+01     9.301561e+00    -9.817900e-01     3.735081e-02     1.669995e-02     8.993559e-02
   41. DME-OQOOH               -1.854868e+01     3.279294e+00    -1.171756e-01    -3.607023e-03     1.308405e-02     6.881492e-02
   42. OCH2OCHO                -3.348137e+01     9.574754e+00    -9.716072e-01     3.471951e-02     1.744930e-02     1.044128e-01
   43. HOCH2OCO                -1.996710e+01     3.853263e+00    -1.721273e-01    -2.171831e-03     1.826063e-02     1.023875e-01
   44. HOCH2O                  -1.436404e+01     1.352060e+00     1.682061e-01    -1.719739e-02     1.250341e-02     6.948755e-02
   45. CH3OCH2O                -1.633469e+01     2.212971e+00     7.469795e-02    -1.413173e-02     1.992408e-02     1.174507e-01
   46. O2CHO                   -1.831044e+01     3.403478e+00    -1.594763e-01    -7.666225e-04     1.443124e-02     6.977517e-02
   47. DMM                     -3.214627e+01     8.958189e+00    -8.968708e-01     3.212066e-02     1.383122e-02     8.426362e-02
   48. DMM-R_L                 -2.862209e+01     7.668318e+00    -7.424458e-01     2.589963e-02     1.435956e-02     7.874096e-02
   49. DMM-RO2_L               -3.224402e+01     8.933078e+00    -9.055300e-01     3.293100e-02     9.534423e-03     5.551479e-02
   50. DMM-OOH_L               -5.533687e+01     1.844699e+01    -2.192343e+00     9.039379e-02     9.236875e-03     6.545509e-02
   51. DMM-RO_L                -1.300328e+01     4.893072e-01     3.160251e-01    -2.526167e-02     9.758698e-03     5.668926e-02
   52. DMM-ketR_L              -4.952300e+01     1.643915e+01    -1.973382e+00     8.314063e-02     1.063199e-02     6.556406e-02
   53. DMM-cycleth_L           -4.201523e+01     1.230960e+01    -1.289875e+00     4.732039e-02     6.727053e-03     5.313165e-02
   54. DMM-QOOH_L              -4.963189e+01     1.645576e+01    -1.967945e+00     8.214945e-02     1.040993e-02     6.165508e-02
   55. DMM-O2QOOH_L            -4.357826e+01     1.344467e+01    -1.507844e+00     5.947198e-02     7.257990e-03     4.723410e-02
   56. DMM-OQOOH_L             -4.318960e+01     1.355462e+01    -1.554041e+00     6.271549e-02     8.145678e-03     4.784655e-02
   57. DMM-R2OOH_L             -3.239781e+01     9.067315e+00    -9.390480e-01     3.492309e-02     8.553523e-03     4.687012e-02
   58. DMM-ketRO_L             -6.216603e+01     2.201733e+01    -2.810191e+00     1.250036e-01     8.011536e-03     5.148794e-02
   59. CH2OCHO                 -3.129174e+01     8.535190e+00    -8.153131e-01     2.708377e-02     1.623767e-02     9.928108e-02

 ----------------------------------------------------------------------------------------------------------------------------------


 -------------------------------------------------------------------------------------------------------------------------------------------------------------
                     BINARY DIFFUSIVITY FITTING COEFFICIENTS                                                                                                  

             Djk = ( exp( A + B*logT + C*(logT)^2 + D*(logT)^3 ) ) / P    [m2/s]  (P in bar)                                                                  

             Species             Species                      A                 B              C                 D             Djk(298K)        Djk(1000K)    
 -------------------------------------------------------------------------------------------------------------------------------------------------------------

    1    2   N2                  H2                      -2.047909e+01     2.289345e+00    -8.254205e-02     3.565797e-03     7.820486e-05     5.942770e-04
    1    3   N2                  H                       -2.321738e+01     3.548899e+00    -2.456284e-01     1.061902e-02     1.224582e-04     9.849623e-04
    1    4   N2                  O2                      -2.416411e+01     3.232309e+00    -2.057504e-01     8.942119e-03     2.093950e-05     1.655170e-04
    1    5   N2                  O                       -2.298940e+01     2.945155e+00    -1.690165e-01     7.373055e-03     3.254223e-05     2.536204e-04
    1    6   N2                  H2O                     -2.931488e+01     5.213688e+00    -4.466132e-01     1.873225e-02     2.384592e-05     2.167889e-04
