12	5.287306e+01
21	4.621984e+01
36	4.274943e+01
51	4.324290e+01
66	4.329620e+01
81	4.290048e+01
96	4.263514e+01
111	4.262562e+01
126	4.167133e+01
141	4.025219e+01
156	3.873350e+01
171	3.814012e+01
186	3.786224e+01
201	3.721913e+01
216	3.688531e+01
231	3.647302e+01
246	3.625079e+01
261	3.603496e+01
267	3.602775e+01
268	3.602775e+01
