12	4.138090e+01
21	3.524834e+01
36	3.163576e+01
51	3.166345e+01
66	3.067960e+01
81	3.046882e+01
96	3.052265e+01
111	3.024358e+01
126	2.850626e+01
141	2.714677e+01
156	2.565549e+01
171	2.503327e+01
186	2.464279e+01
201	2.443941e+01
216	2.438174e+01
231	2.378697e+01
246	2.373310e+01
256	2.371362e+01
257	2.371362e+01
258	2.371362e+01
