12	6.771241e+01
21	5.928479e+01
36	5.551201e+01
51	5.527329e+01
66	5.517206e+01
81	5.571872e+01
96	5.549927e+01
111	5.551982e+01
126	5.229864e+01
141	4.830186e+01
156	4.462374e+01
171	4.280168e+01
186	4.204971e+01
201	4.167913e+01
216	4.168106e+01
231	4.170842e+01
246	4.185476e+01
261	4.209573e+01
274	4.216898e+01
277	4.230823e+01
280	4.232241e+01
