12	3.660190e+01
21	3.146789e+01
36	2.841084e+01
51	2.837239e+01
66	2.454396e+01
81	1.855671e+01
96	1.463805e+01
111	1.396823e+01
126	1.446718e+01
141	1.503335e+01
156	1.549482e+01
171	1.571191e+01
186	1.585662e+01
201	1.583676e+01
216	1.583492e+01
231	1.581933e+01
246	1.574153e+01
261	1.582725e+01
268	1.583367e+01
